FilterItLogS,ZMIC1,Lipinski,RNCG,PEOE_VSA6,logS
-1.3471543688016214,18.405957256240747,1,0.6450606145211832,20.771211599071872,-0.72
-2.332420418988552,20.4369801593275,1,0.4058002702852996,13.847474399381248,-2.58
-0.8182970716395099,17.395894410479876,1,0.6768610986477239,20.771211599071872,-0.4
-1.9100885629909348,26.145699318816817,1,0.4327992658817615,12.13273413692322,-1.96
-1.6752070385751994,22.722525673381703,1,0.5915263604723827,20.268296022307258,-0.98
-4.364105971730233,50.98395677368063,1,0.2182028403104167,18.19910120538483,-4.7
-4.572544270369208,42.55021847786789,1,0.2312501413580994,36.39820241076966,-3.535
-3.342302394121514,28.080689196503,1,0.1188447767040958,38.112942673227685,-3.75
-3.043419149428514,33.93461543114042,1,0.3204558358501987,0.0,-4.57
-2.8059242914310127,28.642598148711087,1,0.3238386409165369,11.600939890232516,-2.564
-7.212896087369261,76.64336371180667,0,0.1377486118922047,64.07106651962418,-7.32
-2.7740334928558967,35.98459697692926,1,0.2582789575044686,11.600939890232516,-4.31
0.0598565925347027,54.29620163043727,1,0.1642080626302589,34.802819670697545,-1.84
-0.7800503492862519,15.237949406953986,1,0.806814958623742,0.0,0.11
-3.871231533997496,39.68925901792807,1,0.1326677637733119,52.328146308719006,-4.35
-1.7934726851397882,25.466612132397216,1,0.7159332888435369,11.600939890232516,-0.7
-0.8182970716395099,17.395894410479876,1,0.7055655746121532,6.923737199690624,0.15
-3.234931456357556,29.54776752067228,1,0.2982836839569634,25.12283840507545,-2.09
-2.8583717442449825,22.663627376552,1,0.3219512986480396,26.186202068468653,-3.12
-1.7936661124533475,17.71551634031143,1,0.1893606834370442,33.61285484492389,-3.74
-1.0265874860420543,15.598667959946235,1,0.2576038170751697,12.152040213667762,-2.09
-4.312726778417728,44.08762462366307,1,0.2163246454821818,41.93277523254056,-3.952
-3.483713862379734,40.90817278774705,1,0.3075348698428765,25.4965990362844,-4.12
-2.4943473456807688,27.97434339865186,1,0.2660256556944799,0.0,-0.12
-2.003197444955271,37.48241808752197,1,0.3880599205467065,39.13182367841438,-1.54
-4.030296457048628,46.26736663531352,1,0.4359412086963024,30.33183534230805,-5.17
-3.509383175718118,50.585475268906784,1,0.3148031124849375,36.417508487514205,-4.95
-2.9771893461589034,26.68195724616384,1,0.3797590156664044,11.600939890232516,-2.831
-0.7375761144083834,21.736341672916684,1,0.3505050675886699,0.0,0.3
-1.8760179718818,17.701015636705154,1,0.2112550578773827,31.917420659210403,-3.82
-6.328636744352935,58.28737500568233,0,0.0740184419985115,103.7389771203454,-8.4
0.6023859796060616,7.962406251802889,1,1.0,0.0,1.57
-0.3481257229235901,7.867668746754797,1,0.5,13.847474399381248,-1.36
-3.850236358103065,44.482900233878325,1,0.166285189462724,12.13273413692322,-6.34
-0.9300227810523284,11.301246680262716,1,0.3492107132347019,12.999757306524504,-1.94
-1.472358863853532,23.38063809473993,1,0.278418797534485,0.0,-2.12
-1.4174387449798849,23.15322133759171,1,0.5726748362814674,27.694948798762496,-1.3
-0.4111032542586095,16.78887726813674,1,0.5,0.0,0.48
-0.1050189455064107,9.685714585616994,1,1.0,0.0,0.26
-2.720192333505154,23.7198558743247,1,0.2987700976077512,35.69532434349199,-3.08
-3.948708172690967,49.0025178468844,1,0.2146374373998997,48.53093654769288,-3.35
-2.785226935841852,44.20196362953421,1,0.1794562673883098,25.4965990362844,-4.37
-1.4107776514077517,26.75,1,0.3956774646712411,6.06636706846161,-2.19
-6.462741224544595,66.38470055548584,0,0.1474862823549941,52.47012662939168,-6.57
-4.345056503644125,45.71917396620595,1,0.334105237493297,23.20187978046503,-6.09
-3.5028087403255728,50.120804183253256,1,0.1758468231528026,31.859887795898697,-4.07
-2.485399979011954,60.058325467503735,1,0.1525023123773133,0.0,-3.083
-0.9520325196985004,26.28885915025297,1,0.2033550613829317,0.0,-2.523
-1.1457316550674257,17.762556474120785,1,0.6432110145510882,6.06636706846161,0.76
-4.864611051438684,48.68239178347923,1,0.1826737278490544,23.733674027155736,-4.571
-4.333720518981872,40.65477224890067,1,0.1668441167250018,12.152040213667764,-6.124
-5.71292411407505,47.83586589861224,1,0.2545363380432089,35.866408164078955,-5.839
-2.317110051660336,42.743297928611824,1,0.1190888394491853,0.0,-3.685
-1.9254779017861117,20.14385474176344,1,0.510577290595356,13.847474399381248,-1.75
-3.1868136527279023,52.53946286043463,1,0.1846442166863439,45.92300911926414,-6.005
-3.721082694466638,45.48911119057932,1,0.2489611163215325,24.26546827384644,-4.749
-3.309310096595461,38.84226034124941,1,0.25,0.0,-3.14
-2.207932278361068,21.217420313642563,1,0.1673931632528678,40.53659204461451,-4.23
-3.7746997069315738,41.85881571739795,1,0.2666772728430476,25.34101324830616,-5.66
-2.7155485879621826,38.230234166286486,1,0.2266321692117287,23.20187978046503,-2.82
-1.3001199510676529,24.966417342562742,1,0.4399408055959816,12.13273413692322,-1.96
-4.646163535629335,46.239765575987406,1,0.2677591741953536,23.20187978046503,-4.7
-6.389614764790549,50.53152845588146,0,0.1514078154216533,17.667306958694127,-6.78
-7.274652131322883,75.70121150209421,0,0.0809106679255764,72.79640482153933,-9.018
-3.371932386945561,43.7709762989226,1,0.612197026048242,34.802819670697545,-2.64
-3.353825597522968,31.665679683029317,1,0.2875893562317589,23.36282483962363,-1.716
-2.114547813874047,23.974994992923836,1,0.5255507631712746,33.10993926815928,-2.11
-1.7384143688016214,17.701370144536504,1,0.6345337902467393,13.847474399381248,-0.83
-3.22987012662429,40.75644418093625,1,0.1215261661742286,48.55024262443742,-3.96
-3.4558806815736425,40.4070948474709,1,0.1971103490275953,22.982664686345675,-4.432
-4.061784409951408,42.08427121384108,1,0.2326756863260978,19.420578929450517,-3.48
-3.790573749587873,34.785986860738824,1,0.1077636526639003,49.38830667892189,-4.29
-2.2550646536066745,48.159241512305485,1,0.4549805327083115,43.46082768613121,-1.9
-2.5112415287716336,43.12754885079541,1,0.1639196777926772,0.0,-3.22
-1.9268114647578496,25.75088926769368,1,0.5046537126523355,30.33183534230805,-1.28
-2.447619907802891,40.94499192500061,1,0.1571836322724248,12.13273413692322,-2.676
-0.2269311017819966,13.592517704186708,1,0.6202240011715852,0.0,0.15
-3.741022244430388,41.57505625429069,1,0.2349077506264645,0.0,-4.411
-0.7932208242598805,22.30614971784178,1,0.5009215788655178,0.0,-0.8
-3.61880722455085,35.51933401648575,1,0.1713422252943995,47.99914230100217,-3.93
-1.6876242509628947,25.10381904512676,1,0.3369493365191495,18.19910120538483,-2.12
-1.7934726851397882,25.466612132397216,1,0.6627413666221135,23.733674027155736,-1.06
-2.789194516556836,27.25612815191936,1,0.3872067374218101,11.600939890232516,-2.843
-4.423648374665302,38.90148720736137,1,0.2188149090346452,17.667306958694127,-4.046
-5.31998617385594,59.7045826408458,0,0.1392026933245476,58.55579977459783,-5.64
-1.019050035895562,18.181630889014546,1,0.5828698539661892,0.0,-0.1
-4.011857651918642,40.78370945117334,1,0.3482643991817427,36.39820241076966,-3.67
-5.396232275761336,52.44152468249253,1,0.1650704108727936,6.578935683598497,-4.42
-1.7522492943705288,21.81498609888591,1,0.5838106665723523,18.19910120538483,-2.21
-3.062607502981193,40.89756995910888,1,0.2271252774188457,34.802819670697545,-2.6
-2.413769557103468,27.338320101731743,1,0.1274293804387267,44.179309741689295,-3.27
-0.3986061027898508,14.100285995323071,1,0.7487281778010215,6.923737199690624,0.47
-2.595715725826868,36.04531738028851,1,0.1904122233172235,18.19910120538483,-3.01
-1.833000523204194,22.90045487764427,1,0.4700107956371059,18.19910120538483,-1.8
-5.391961277265739,60.67563406393376,0,0.1313913606825776,58.55579977459783,-6.307
-2.194275933920694,27.8363992259387,1,0.5254604398533248,6.06636706846161,-2.54
-2.194275933920694,27.8363992259387,1,0.5156549312826114,18.19910120538483,-2.42
-2.8218855174037865,33.34470003782063,1,0.1230480534620322,48.53093654769288,-3.6
-0.5786733952133488,26.490360470993423,1,0.4693987521613316,0.0,-0.17
-3.932148798485613,46.64333638093147,1,0.2584072119925031,41.668621220242784,-4.873
-3.3781909819608176,31.691901878037385,1,0.232812694652776,29.800041095617345,-2.338
-0.9623294446868336,19.44134357365111,1,0.3698636265868669,0.0,0.61
-1.800219464761479,23.74937501201927,1,0.1504913719379578,39.53076089108529,-4.47
0.0973540501992399,15.152505992130186,1,0.4325951344646497,0.0,0.85
-4.178778802271463,42.25656388377263,1,0.2666058013606953,19.420578929450517,-3.69
-1.4763438020044926,28.228769597360557,1,0.4919598340872433,27.19203322199788,-2.53
-6.446629430587615,68.57368122728357,0,0.0817349545242954,66.73003775307771,-8.699
-2.3674853522069084,32.522655268766044,1,0.1740515881565774,20.771211599071872,-2.148
-1.7185055235896185,28.527471129656323,1,0.2513645967625564,32.533096548462986,-2.253
-3.000686676979263,43.0260171887638,1,0.2088679783749872,19.420578929450517,-3.24
-3.950038807367465,30.196426248719643,1,0.197429759857806,0.0,-3.19
-2.0957770847062163,23.539629979287703,1,0.6582559351626825,6.06636706846161,-1.38
-2.256759969802085,105.58221387410867,0,0.0843334621243091,13.847474399381248,-5.293
-2.797529767186576,43.354752069865846,1,0.1581059369180031,25.4965990362844,-3.59
-2.97083094024062,39.99700302403298,1,0.5186307032198008,42.46456947923127,-3.48
-5.354963534134187,51.26808825981832,1,0.08840797861393,54.59730361615449,-8.04
-4.171516882844422,42.6011222641914,1,0.2079918117455814,6.06636706846161,-4.047
-1.9904893674421145,36.62628112818964,1,0.2697736424996542,32.10410811463005,-2.218
-2.996931336578293,38.64957370452255,1,0.2903266407319401,32.15293639518503,-4.755
-0.0969757568056431,9.191610758731786,1,0.5155797340483734,0.0,-0.41
-1.6926670385751992,23.14733817698748,1,0.5734909673348976,26.689117645233267,-1.47
-1.7992379289184517,35.75,1,0.25,0.0,-3.39
-2.523771604779748,29.728446880829345,1,0.2931172171121346,11.600939890232516,-2.89
-2.3375655242168603,24.671174904043625,1,0.3817851994265019,12.142387175295491,-1.56
-0.9271230879570366,19.76173847296373,1,0.3987946272658564,0.0,1.1
-2.26738641432336,25.318653351948747,1,0.4535685115945463,0.0,-1.62
-3.6801515754727774,37.51160530768473,1,0.1915298597265749,0.0,-2.86
-2.965548913873437,32.504978507687106,1,0.3387444716728611,18.19910120538483,-3.14
-2.114547813874047,26.63963891406243,1,0.5324704505000045,32.60702369139466,-2.09
-0.8546910494239752,16.47051112264961,1,0.9083136504028676,0.0,-0.82
-2.277339294370529,19.235135455005175,1,0.5812346793945451,0.0,0.38
-0.4615851925521903,58.65357199247685,0,0.1079939764911984,0.0,-1.99
0.2183327446830441,12.4669171866887,1,0.6478410010204406,0.0,0.58
-2.5524986516230177,45.24861643353948,1,0.1877261987748615,12.496841729759891,-3.85
-6.6887972457926645,59.5879106899841,0,0.077538828722553,60.6636706846161,-7.01
-4.582358433809272,52.2414552117028,1,0.1532732653356348,38.84115785890103,-4.71
-5.0295062442563605,55.96612062962673,1,0.175164375210666,74.00822950723274,-4.678
-1.863548322884806,35.61101199582249,1,0.1776717571599812,11.600939890232516,0.523
-3.118682621739116,44.61596918426091,1,0.1634596519081353,19.420578929450517,-3.43
-3.367744600946788,41.586064640437904,1,0.1874482905075485,25.496599036284397,-4.099
-2.488347813874048,28.201561661513583,1,0.5222097709947134,39.02784531432067,-2.39
-2.1856503504699782,33.345784882340084,1,0.3340767502280997,18.305461995803785,-3.091
-2.2123390075492986,36.56511003967957,1,0.2484039919742192,18.19910120538483,-2.09
-4.0311382803369264,43.7576852015354,1,0.1458481469341037,29.800041095617345,-3.586
-1.7571755127932636,28.1875,1,0.2990511406684839,13.847474399381248,-0.85
-1.6752070385751994,20.70372879928315,1,0.5731571451697945,27.19203322199788,-1.52
-6.243206422190781,56.54164248190455,0,0.1223139752162714,47.46734805431147,-7.2
-3.202429163540544,35.33533099992564,1,0.2714252770536675,32.372151489304386,-3.61
-3.1723406314438565,31.027401934040167,1,0.426915117607808,39.02784531432067,-3.38
-1.9054168773097655,25.71838335229898,1,0.3541149051999236,0.0,-2.616
-3.1723406314438565,29.34186086912346,1,0.4343648330071429,32.60702369139466,-3.39
-3.3074823233394204,38.09152680090604,1,0.1568660393947751,37.255572541998674,-2.322
-3.924463749587873,34.75488750216346,1,0.1132150329821852,41.96165390246666,-4.29
-4.66619774044247,38.915543558574775,1,0.1963505876943024,42.61280567154328,-3.493
-1.4319984103087244,17.737949406953987,1,0.3281036344542647,13.847474399381248,-1.99
-2.421504214978162,40.83747231904299,1,0.1711209268783524,25.68328649170404,-3.168
-2.456536625930476,26.26911395872904,1,0.6059495626562461,6.06636706846161,-1.99
-6.504624227887643,80.78972500528847,0,0.140805227003334,46.40375956093006,-6.86
-1.503585402288426,17.936322181636243,1,0.5437421240558254,13.847474399381248,-0.82
-4.509918280336927,41.85005423243351,1,0.1827663945364909,29.800041095617345,-3.78
-3.055349557103468,27.57483227619536,1,0.1280509263610378,34.88945568047582,-3.4
-7.957817988947085,86.84286953496533,0,0.1406441050640888,69.60563934139509,-8.71
-4.942565986107159,47.95997422324707,1,0.1433101589846139,47.46734805431147,-6.56
-1.1820349442332263,25.853911462169474,1,0.39770883991128,18.19910120538483,-0.96
-1.8338240435363804,43.70162425769907,1,0.1412408533686208,18.572861836593773,-3.68
-2.5694957021093607,25.94856356261277,1,0.143851624396445,24.26546827384644,-3.04
-2.0811365029859434,48.07185530905899,1,0.1762144969520594,6.06636706846161,-3.62
-1.3141805002407092,19.03258334775646,1,0.198887756931408,32.60702369139466,-3.3
-2.988497962340014,36.52805938641671,1,0.3069572187284488,18.305461995803785,-4.23
0.0466284270463995,12.82635907355326,1,0.833835955215961,0.0,0.43
-2.3323446970415698,31.484818924578448,1,0.1796287469164127,13.847474399381248,-2.4
-2.2668428941944314,29.29811395452504,1,0.2404773450383208,11.600939890232516,-2.57
-1.32901139470886,22.886960238754725,1,0.4399992749239393,0.0,-0.43
-3.064718546210376,27.8165430686165,1,0.286356733707183,17.667306958694127,-3.483
-3.371932386945561,43.7709762989226,1,0.6299407074423674,34.802819670697545,-2.67
-2.3766293790726096,20.299202075737345,1,0.25,46.40375956093006,-2.31
-7.212896087369261,76.64336371180667,0,0.1143830362914699,88.33653479347062,-7.92
-2.3439242259185447,22.92976312449921,1,0.4822959614899365,19.765380445542643,-2.35
0.3208631537765057,12.059148616800233,1,0.5729703730187962,0.0,1.58
-3.442875597615839,30.59041086255795,1,0.2369283466194409,6.06636706846161,-3.043
-2.5901974821511518,33.63247034911945,1,0.6956083037558123,23.20187978046503,-1.25
-3.2719069788330213,42.5633490247921,1,0.1696304907027832,30.33183534230805,-2.404
-4.228455513393736,47.86111423279917,1,0.3176710670979745,38.112942673227685,-4.07
-5.331264045721824,62.61162673828996,1,0.1921637325751325,58.00469945116258,-5.65
-1.266695888550464,17.714154012166684,1,0.611853477327429,20.268296022307258,-1.11
-1.845265607248686,22.246358768262773,1,0.4372019243482501,17.72514474373703,-1.99
-0.6143474307521162,12.569749745077868,1,0.7222752869325083,6.923737199690624,-0.6
-5.120276962299644,64.6997556029916,1,0.363818265873222,46.40375956093006,-6.29
-2.6936826537136835,40.96140557126073,1,0.1752547547944793,35.33461391738825,-2.154
-5.014422659767251,47.84063426256734,1,0.1655850286054678,17.667306958694127,-6.02
-10.897744549127715,122.69474833964296,0,0.1006870810953413,116.00939890232512,-11.6
-3.871231533997496,39.68925901792807,1,0.1342382826883872,46.2617792402574,-4.4
-1.856670951274897,39.11131068090368,1,0.2093215756291889,11.38172479611316,-3.37
-2.7343893611033536,25.208115106594757,1,0.2184091451796196,32.60702369139466,-4.24
-1.1297854022884255,17.936322181636243,1,0.54784575945815,13.847474399381248,-1.21
-0.963228744979885,27.27483795151384,1,0.5999600220549102,25.68328649170404,-0.88
-3.1000691715784923,25.866290375229028,1,0.1836006488712949,38.68304379822854,-5.05
-2.6831547003950464,25.714358998507173,1,0.1280945608258008,41.03950762137913,-5.05
-2.4095482422051666,38.24849367586925,1,0.1775582528059985,23.20187978046503,-2.111
-3.803440499086384,43.34454953511394,1,0.2672267243329166,18.41727604861553,-4.8
-2.0970878138740474,25.92052554896016,1,0.5472640488426079,26.186202068468653,-1.72
-2.478313352247709,30.66787362920677,1,0.1877259404007975,34.12904510333418,-2.55
-2.919359767221437,31.52280834342952,1,0.5148361061645451,21.99631096641096,-2.67
-2.7594167316037828,27.50542471707443,1,0.4486868053452033,32.60702369139466,-3.17
-1.533915885194523,28.87745756745506,1,0.3582314312948614,0.0,-1.947
-2.139912661802205,37.79123716543316,1,0.1769517814201405,19.26246486877803,-3.06
-4.790758455146341,44.222582845480346,1,0.2329476060666121,41.93277523254056,-3.754
-4.715783175718117,36.9992235395211,1,0.4022561951470231,25.12283840507545,-5.24
-10.31734131706445,97.30212170123224,0,0.0461614384517711,167.94719334960556,-8.334
-1.8810839233973784,35.8676687467548,1,0.1562990258500823,0.0,-3.93
-2.916432133684069,47.32733879775904,1,0.2571894519369967,0.0,-3.094
-3.9675643652800887,43.859184019370375,1,0.1339869891112188,36.39820241076966,-4.55
0.2660924039033264,10.214202782425229,1,0.505939579517962,0.0,1.34
2.565914580946247,43.934443330077706,0,0.1683392417421014,0.0,1.09
-0.8928958885504639,18.434146109043,1,0.6270890606397844,13.847474399381248,-0.8
-0.902310349286252,18.888700967020085,1,0.7794067334235751,0.0,-0.03
-3.2553959191709056,32.77797447197982,1,0.2421137646954649,11.600939890232516,-3.924
-2.102616999638267,28.08431249949667,1,0.4535306790795443,18.19910120538483,-2.32
-2.2607422005496858,23.58736256250015,1,0.1436957015991499,34.61868599845312,-4.74
-2.277339294370529,19.235135455005175,1,0.5781238559192324,0.0,0.36
-1.9100885629909348,26.145699318816817,1,0.4777931625286688,0.0,-2.41
-5.68128804626127,69.97698779936516,0,0.1384676011728054,58.55579977459783,-6.317
-2.158253133777759,22.00320743073542,1,0.4341784975221696,18.228060320501644,-2.06
-1.190775888550464,21.946156202715613,1,0.7071698040931643,0.0,-1.1
-1.249235888550464,18.434146109043,1,0.6210718512255659,20.771211599071872,-1.04
-2.8741189491948798,43.42214326935594,1,0.3797501153192795,60.6636706846161,-2.55
-1.5989153672858074,17.47469193012006,1,0.2296743867657812,11.64912463690315,-3.27
-2.1258770847062163,26.08663152951462,1,0.6641447691306541,18.19910120538483,-2.33
-0.776431439473811,24.577595818679622,1,0.3822053788569003,12.13273413692322,-1.836
-2.7745955502267585,34.02631001768811,1,0.168435184344894,27.19203322199788,-2.39
-0.975244168195422,39.74009657813647,1,0.2161197198174228,0.0,-0.6
-0.6841083949284741,20.09036607321842,1,0.2773483848202624,0.0,-0.807
-5.706395213239922,56.5774442355805,0,0.1377874836788724,59.06828794454399,-6.26
-1.8564623071425528,34.91092551152959,1,0.1831940185214483,12.84164324585202,-2.349
-2.599192278361068,23.862714211800487,1,0.1620092859906916,45.95158251401129,-4.53
-3.2623301699014693,33.91278334391029,1,0.2694735785890352,27.530883788181864,-3.63
-1.7504500110429777,27.807683516638253,1,0.3489410184105741,18.19910120538483,-1.803
-1.799852005212772,30.443442713059238,1,0.2534192321917486,6.923737199690624,-3.408
-3.814541605407488,46.36748083397888,1,0.4886049450206314,48.53093654769288,-4.73
-3.8068944358213823,40.80316764108216,1,0.2353891074111412,36.39820241076966,-4.38
-1.7934726851397882,25.466612132397216,1,0.7112258700816869,17.667306958694127,-0.7
-3.174966206064353,35.870135260183766,1,0.3433988510569135,29.960986154775945,-3.927
-3.884484427160828,45.7179912687884,1,0.1854839231652635,12.13273413692322,-4.71
-0.7932208242598805,22.30614971784178,1,0.4712340928988972,12.13273413692322,-0.72
-4.679099203503158,38.89179245150743,1,0.2601760642675558,13.344558822616634,-3.84
-0.9867789280331832,15.724527199619398,1,0.2919359873178671,11.64912463690315,-2.56
-1.7030821864039245,27.42210504504079,1,0.5921752235639846,18.19910120538483,-1.92
-1.8830950069404624,19.57287581092561,1,0.4554745494170709,22.85368109763997,-1.73
-3.699141163355408,34.11935060971666,1,0.2322655018091666,35.4884985994335,-2.461
-1.6307103678020731,16.387259602777974,1,0.4469252997470567,6.923737199690624,-1.96
-3.5028087403255728,50.120804183253256,1,0.1938564719107127,12.13273413692322,-3.5
-1.3605789280331837,12.45835189130899,1,0.3108058340193432,12.496841729759891,-2.73
-8.524084622729124,109.48426730927304,0,0.1190741728567836,92.80751912186012,-7.278
-1.266695888550464,17.714154012166684,1,0.6125421874137876,20.268296022307258,-0.72
-3.8097716256484704,47.888286732394434,1,0.1792072107310085,29.58082600149799,-4.2
-4.942565986107159,47.95997422324707,1,0.1418978330903694,53.53371512277308,-5.25
-2.1740194647614794,26.532081258052912,1,0.1555043741878066,45.448666937246685,-4.74
-3.3843144470478648,39.967219339647706,1,0.0994975852050603,60.6636706846161,-4.345
-4.104665176662424,40.12263983040339,1,0.168877334735056,6.06636706846161,-3.24
-1.2358087810221203,27.891483449063443,1,0.311323532941528,0.0,-0.82
-5.81676757654515,59.9827241982028,1,0.1680875090042655,86.84987275308477,-6.301
-2.6748581302778742,29.139900489289666,1,0.3122112384362658,23.58774127754977,-2.617
-2.006976560435804,35.55862621316703,1,0.2581735420594418,11.761884949391115,-2.676
-3.4482147003950465,31.375750671093662,1,0.1281545728864345,58.79322575986332,-5.88
-2.6338861980811963,45.44829630859456,1,0.1781525939866596,19.420578929450517,-3.09
-1.6209679718817998,22.75804087611436,1,0.170047075576907,39.02784531432067,-3.85
-3.252710357530338,42.1890058667192,1,0.1775615434675786,23.20187978046503,-4.376
-0.8244293766420586,9.926052013809633,1,0.3449046453411883,20.268296022307258,-1.94
-4.366351025239022,32.61438928879869,1,0.2521077883207155,32.04657560476608,-3.26
-0.8824210444257117,21.0583575536178,1,0.2522558600316172,0.0,-1.22
-1.5092950069404625,21.164983031257208,1,0.4585548620570902,29.7774182973306,-1.59
-3.165002738409923,35.9347912748303,1,0.2529976761791768,0.0,-2.478
-2.246537239218853,29.11645973688573,1,0.352381384042546,0.0,-1.11
-8.69824082833265,96.63674319642392,0,0.1218135145638255,81.2065792316276,-8.94
-3.207794118212919,32.89915781527258,1,0.3642859634978699,32.25256913693026,-2.59
-3.653162118534136,37.12670025446663,1,0.2401964845915404,0.0,-4.43
-2.844176033840552,26.741781976259823,1,0.336159690602271,6.06636706846161,-2.581
-1.6608083949284744,21.870130629119704,1,0.2758454941181579,0.0,-1.506
-2.746125268566012,28.57316134821585,1,0.317806432687865,32.04657560476608,-2.863
-2.587681653641208,33.433380205271575,1,0.3134006437793956,18.305461995803785,-4.11
-5.199940180324088,46.46565154469224,0,0.3846097859010566,41.72655687038817,-5.752
-0.5106004425381634,27.02823890138893,1,0.264468067539028,24.304080427335524,-2.932
-4.090701114605385,45.710404981078014,1,0.3658314999661387,52.47012662939168,-3.76
-2.2083732538472125,34.94889539160582,1,0.417342623252418,30.33183534230805,-3.0
-1.028077856647781,28.038556088594618,1,0.2759852860718039,6.076020106833881,-1.899
-1.5377462934674953,22.108458593344352,1,0.6773215374468229,12.13273413692322,-0.68
-0.0866281793474191,11.75,1,0.7044232911917763,6.578935683598497,0.57
-4.866360748289683,50.25955954589879,1,0.246656535431115,31.18246387884163,-4.173
-2.147370721808897,33.15450936039659,1,0.3729168969379626,0.0,-1.48
-0.9503131193581226,19.288222235042777,1,0.5560577263774392,12.13273413692322,-1.33
-1.393566751529678,17.7169171866887,1,0.3326616118810416,0.0,-1.458
-5.132216987327226,42.521691067482834,1,0.2748778839840904,43.973091379536896,-5.696
-3.924463749587873,34.75488750216346,1,0.1133680706508149,36.39820241076966,-4.14
-3.7441257659067686,39.129903860975965,1,0.5467478842212558,36.39820241076966,-4.6
-2.4967295404832406,25.12481390315176,1,0.1477025290355992,35.392371257240434,-2.82
-1.527719813016748,43.4581315432412,1,0.2523825080866698,34.802819670697545,-0.22
-1.2830611780696946,29.978000669008107,1,0.1970857802359491,0.0,-1.886
-2.732711006348368,40.96996301358272,1,0.186727982370139,12.13273413692322,-3.35
-1.9243023278147364,29.69876609620211,1,0.3246662290324951,12.13273413692322,-2.38
-4.49996365195649,35.29105912816664,1,0.2520884132435594,36.54643860308167,-4.77
-5.040947444787527,51.98119296261753,0,0.1969231118487002,54.77441847839258,-5.915
-3.2515702334515124,46.72236617219646,1,0.1812680465770241,19.420578929450517,-4.88
